"","respondent","q_item","congenial","responses","survey","response_type"
"11975",407,"aca","1",0,"RL","relscore_c_8_nounique"
"11976",407,"aca","1",0,"RL","relscore_c_10_nounique"
"11977",407,"aca","1",0,"RL","relscore_c_8_nomin"
"11978",407,"aca","1",0,"RL","relscore_c_10_nomin"
"11979",407,"aca2","1",0,"RL","relscore_c_8"
"11980",407,"aca2","1",0,"RL","relscore_c_10"
"11981",407,"aca2","1",0,"RL","relscore_c_8_nounique"
"11982",407,"aca2","1",0,"RL","relscore_c_10_nounique"
"11983",407,"aca2","1",0,"RL","relscore_c_8_nomin"
"11984",407,"aca2","1",0,"RL","relscore_c_10_nomin"
"11985",407,"gg","1",0,"RL","relscore_c_8"
"11986",407,"gg","1",0,"RL","relscore_c_10"
"11987",407,"gg","1",0,"RL","relscore_c_8_nounique"
"11988",407,"gg","1",0,"RL","relscore_c_10_nounique"
"11989",407,"gg","1",0,"RL","relscore_c_8_nomin"
"11990",407,"gg","1",0,"RL","relscore_c_10_nomin"
"11991",407,"dt","0",1,"RL","relscore_c_8"
"11992",407,"dt","0",1,"RL","relscore_c_10"
"11993",407,"dt","0",1,"RL","relscore_c_8_nounique"
"11994",407,"dt","0",1,"RL","relscore_c_10_nounique"
"11995",407,"dt","0",1,"RL","relscore_c_8_nomin"
"11996",407,"dt","0",1,"RL","relscore_c_10_nomin"
"11997",408,"aca","1",NA,"RL","relscore_c_8"
"11998",408,"aca","1",NA,"RL","relscore_c_10"
"11999",408,"aca","1",NA,"RL","relscore_c_8_nounique"
"12000",408,"aca","1",NA,"RL","relscore_c_10_nounique"
"12001",408,"aca","1",NA,"RL","relscore_c_8_nomin"
"12002",408,"aca","1",NA,"RL","relscore_c_10_nomin"
"12003",408,"aca2","1",NA,"RL","relscore_c_8"
"12004",408,"aca2","1",NA,"RL","relscore_c_10"
"12005",408,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12006",408,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12007",408,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12008",408,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12009",408,"gg","1",NA,"RL","relscore_c_8"
"12010",408,"gg","1",NA,"RL","relscore_c_10"
"12011",408,"gg","1",NA,"RL","relscore_c_8_nounique"
"12012",408,"gg","1",NA,"RL","relscore_c_10_nounique"
"12013",408,"gg","1",NA,"RL","relscore_c_8_nomin"
"12014",408,"gg","1",NA,"RL","relscore_c_10_nomin"
"12015",408,"dt","0",NA,"RL","relscore_c_8"
"12016",408,"dt","0",NA,"RL","relscore_c_10"
"12017",408,"dt","0",NA,"RL","relscore_c_8_nounique"
"12018",408,"dt","0",NA,"RL","relscore_c_10_nounique"
"12019",408,"dt","0",NA,"RL","relscore_c_8_nomin"
"12020",408,"dt","0",NA,"RL","relscore_c_10_nomin"
"12021",409,"aca","1",NA,"RL","relscore_c_8"
"12022",409,"aca","1",NA,"RL","relscore_c_10"
"12023",409,"aca","1",NA,"RL","relscore_c_8_nounique"
"12024",409,"aca","1",NA,"RL","relscore_c_10_nounique"
"12025",409,"aca","1",NA,"RL","relscore_c_8_nomin"
"12026",409,"aca","1",NA,"RL","relscore_c_10_nomin"
"12027",409,"aca2","1",NA,"RL","relscore_c_8"
"12028",409,"aca2","1",NA,"RL","relscore_c_10"
"12029",409,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12030",409,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12031",409,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12032",409,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12033",409,"gg","1",NA,"RL","relscore_c_8"
"12034",409,"gg","1",NA,"RL","relscore_c_10"
"12035",409,"gg","1",NA,"RL","relscore_c_8_nounique"
"12036",409,"gg","1",NA,"RL","relscore_c_10_nounique"
"12037",409,"gg","1",NA,"RL","relscore_c_8_nomin"
"12038",409,"gg","1",NA,"RL","relscore_c_10_nomin"
"12039",409,"dt","0",NA,"RL","relscore_c_8"
"12040",409,"dt","0",NA,"RL","relscore_c_10"
"12041",409,"dt","0",NA,"RL","relscore_c_8_nounique"
"12042",409,"dt","0",NA,"RL","relscore_c_10_nounique"
"12043",409,"dt","0",NA,"RL","relscore_c_8_nomin"
"12044",409,"dt","0",NA,"RL","relscore_c_10_nomin"
"12045",410,"aca","0",0,"RL","relscore_c_8"
"12046",410,"aca","0",0,"RL","relscore_c_10"
"12047",410,"aca","0",0,"RL","relscore_c_8_nounique"
"12048",410,"aca","0",0,"RL","relscore_c_10_nounique"
"12049",410,"aca","0",0,"RL","relscore_c_8_nomin"
"12050",410,"aca","0",0,"RL","relscore_c_10_nomin"
"12051",410,"aca2","0",0,"RL","relscore_c_8"
"12052",410,"aca2","0",0,"RL","relscore_c_10"
"12053",410,"aca2","0",0,"RL","relscore_c_8_nounique"
"12054",410,"aca2","0",0,"RL","relscore_c_10_nounique"
"12055",410,"aca2","0",0,"RL","relscore_c_8_nomin"
"12056",410,"aca2","0",0,"RL","relscore_c_10_nomin"
"12057",410,"gg","0",0,"RL","relscore_c_8"
"12058",410,"gg","0",0,"RL","relscore_c_10"
"12059",410,"gg","0",1,"RL","relscore_c_8_nounique"
"12060",410,"gg","0",1,"RL","relscore_c_10_nounique"
"12061",410,"gg","0",0,"RL","relscore_c_8_nomin"
"12062",410,"gg","0",0,"RL","relscore_c_10_nomin"
"12063",410,"dt","1",0,"RL","relscore_c_8"
"12064",410,"dt","1",0,"RL","relscore_c_10"
"12065",410,"dt","1",0,"RL","relscore_c_8_nounique"
"12066",410,"dt","1",0,"RL","relscore_c_10_nounique"
"12067",410,"dt","1",0,"RL","relscore_c_8_nomin"
"12068",410,"dt","1",0,"RL","relscore_c_10_nomin"
"12069",411,"aca",NA,NA,"RL","relscore_c_8"
"12070",411,"aca",NA,NA,"RL","relscore_c_10"
"12071",411,"aca",NA,NA,"RL","relscore_c_8_nounique"
"12072",411,"aca",NA,NA,"RL","relscore_c_10_nounique"
"12073",411,"aca",NA,NA,"RL","relscore_c_8_nomin"
"12074",411,"aca",NA,NA,"RL","relscore_c_10_nomin"
"12075",411,"aca2",NA,NA,"RL","relscore_c_8"
"12076",411,"aca2",NA,NA,"RL","relscore_c_10"
"12077",411,"aca2",NA,NA,"RL","relscore_c_8_nounique"
"12078",411,"aca2",NA,NA,"RL","relscore_c_10_nounique"
"12079",411,"aca2",NA,NA,"RL","relscore_c_8_nomin"
"12080",411,"aca2",NA,NA,"RL","relscore_c_10_nomin"
"12081",411,"gg",NA,NA,"RL","relscore_c_8"
"12082",411,"gg",NA,NA,"RL","relscore_c_10"
"12083",411,"gg",NA,NA,"RL","relscore_c_8_nounique"
"12084",411,"gg",NA,NA,"RL","relscore_c_10_nounique"
"12085",411,"gg",NA,NA,"RL","relscore_c_8_nomin"
"12086",411,"gg",NA,NA,"RL","relscore_c_10_nomin"
"12087",411,"dt",NA,NA,"RL","relscore_c_8"
"12088",411,"dt",NA,NA,"RL","relscore_c_10"
"12089",411,"dt",NA,NA,"RL","relscore_c_8_nounique"
"12090",411,"dt",NA,NA,"RL","relscore_c_10_nounique"
"12091",411,"dt",NA,NA,"RL","relscore_c_8_nomin"
"12092",411,"dt",NA,NA,"RL","relscore_c_10_nomin"
"12093",412,"aca","1",NA,"RL","relscore_c_8"
"12094",412,"aca","1",NA,"RL","relscore_c_10"
"12095",412,"aca","1",NA,"RL","relscore_c_8_nounique"
"12096",412,"aca","1",NA,"RL","relscore_c_10_nounique"
"12097",412,"aca","1",NA,"RL","relscore_c_8_nomin"
"12098",412,"aca","1",NA,"RL","relscore_c_10_nomin"
"12099",412,"aca2","1",NA,"RL","relscore_c_8"
"12100",412,"aca2","1",NA,"RL","relscore_c_10"
"12101",412,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12102",412,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12103",412,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12104",412,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12105",412,"gg","1",NA,"RL","relscore_c_8"
"12106",412,"gg","1",NA,"RL","relscore_c_10"
"12107",412,"gg","1",NA,"RL","relscore_c_8_nounique"
"12108",412,"gg","1",NA,"RL","relscore_c_10_nounique"
"12109",412,"gg","1",NA,"RL","relscore_c_8_nomin"
"12110",412,"gg","1",NA,"RL","relscore_c_10_nomin"
"12111",412,"dt","0",NA,"RL","relscore_c_8"
"12112",412,"dt","0",NA,"RL","relscore_c_10"
"12113",412,"dt","0",NA,"RL","relscore_c_8_nounique"
"12114",412,"dt","0",NA,"RL","relscore_c_10_nounique"
"12115",412,"dt","0",NA,"RL","relscore_c_8_nomin"
"12116",412,"dt","0",NA,"RL","relscore_c_10_nomin"
"12117",413,"aca","0",0,"RL","relscore_c_8"
"12118",413,"aca","0",0,"RL","relscore_c_10"
"12119",413,"aca","0",0,"RL","relscore_c_8_nounique"
"12120",413,"aca","0",0,"RL","relscore_c_10_nounique"
"12121",413,"aca","0",0,"RL","relscore_c_8_nomin"
"12122",413,"aca","0",0,"RL","relscore_c_10_nomin"
"12123",413,"aca2","0",0,"RL","relscore_c_8"
"12124",413,"aca2","0",0,"RL","relscore_c_10"
"12125",413,"aca2","0",0,"RL","relscore_c_8_nounique"
"12126",413,"aca2","0",0,"RL","relscore_c_10_nounique"
"12127",413,"aca2","0",0,"RL","relscore_c_8_nomin"
"12128",413,"aca2","0",0,"RL","relscore_c_10_nomin"
"12129",413,"gg","0",0,"RL","relscore_c_8"
"12130",413,"gg","0",0,"RL","relscore_c_10"
"12131",413,"gg","0",1,"RL","relscore_c_8_nounique"
"12132",413,"gg","0",1,"RL","relscore_c_10_nounique"
"12133",413,"gg","0",0,"RL","relscore_c_8_nomin"
"12134",413,"gg","0",0,"RL","relscore_c_10_nomin"
"12135",413,"dt","1",0,"RL","relscore_c_8"
"12136",413,"dt","1",0,"RL","relscore_c_10"
"12137",413,"dt","1",1,"RL","relscore_c_8_nounique"
"12138",413,"dt","1",1,"RL","relscore_c_10_nounique"
"12139",413,"dt","1",0,"RL","relscore_c_8_nomin"
"12140",413,"dt","1",0,"RL","relscore_c_10_nomin"
"12141",414,"aca","0",NA,"RL","relscore_c_8"
"12142",414,"aca","0",NA,"RL","relscore_c_10"
"12143",414,"aca","0",NA,"RL","relscore_c_8_nounique"
"12144",414,"aca","0",NA,"RL","relscore_c_10_nounique"
"12145",414,"aca","0",NA,"RL","relscore_c_8_nomin"
"12146",414,"aca","0",NA,"RL","relscore_c_10_nomin"
"12147",414,"aca2","0",NA,"RL","relscore_c_8"
"12148",414,"aca2","0",NA,"RL","relscore_c_10"
"12149",414,"aca2","0",NA,"RL","relscore_c_8_nounique"
"12150",414,"aca2","0",NA,"RL","relscore_c_10_nounique"
"12151",414,"aca2","0",NA,"RL","relscore_c_8_nomin"
"12152",414,"aca2","0",NA,"RL","relscore_c_10_nomin"
"12153",414,"gg","0",NA,"RL","relscore_c_8"
"12154",414,"gg","0",NA,"RL","relscore_c_10"
"12155",414,"gg","0",NA,"RL","relscore_c_8_nounique"
"12156",414,"gg","0",NA,"RL","relscore_c_10_nounique"
"12157",414,"gg","0",NA,"RL","relscore_c_8_nomin"
"12158",414,"gg","0",NA,"RL","relscore_c_10_nomin"
"12159",414,"dt","1",NA,"RL","relscore_c_8"
"12160",414,"dt","1",NA,"RL","relscore_c_10"
"12161",414,"dt","1",NA,"RL","relscore_c_8_nounique"
"12162",414,"dt","1",NA,"RL","relscore_c_10_nounique"
"12163",414,"dt","1",NA,"RL","relscore_c_8_nomin"
"12164",414,"dt","1",NA,"RL","relscore_c_10_nomin"
"12165",415,"aca","0",0,"RL","relscore_c_8"
"12166",415,"aca","0",0,"RL","relscore_c_10"
"12167",415,"aca","0",0,"RL","relscore_c_8_nounique"
"12168",415,"aca","0",0,"RL","relscore_c_10_nounique"
"12169",415,"aca","0",1,"RL","relscore_c_8_nomin"
"12170",415,"aca","0",1,"RL","relscore_c_10_nomin"
"12171",415,"aca2","0",0,"RL","relscore_c_8"
"12172",415,"aca2","0",0,"RL","relscore_c_10"
"12173",415,"aca2","0",0,"RL","relscore_c_8_nounique"
"12174",415,"aca2","0",0,"RL","relscore_c_10_nounique"
"12175",415,"aca2","0",0,"RL","relscore_c_8_nomin"
"12176",415,"aca2","0",0,"RL","relscore_c_10_nomin"
"12177",415,"gg","0",0,"RL","relscore_c_8"
"12178",415,"gg","0",0,"RL","relscore_c_10"
"12179",415,"gg","0",0,"RL","relscore_c_8_nounique"
"12180",415,"gg","0",0,"RL","relscore_c_10_nounique"
"12181",415,"gg","0",0,"RL","relscore_c_8_nomin"
"12182",415,"gg","0",0,"RL","relscore_c_10_nomin"
"12183",415,"dt","1",0,"RL","relscore_c_8"
"12184",415,"dt","1",0,"RL","relscore_c_10"
"12185",415,"dt","1",1,"RL","relscore_c_8_nounique"
"12186",415,"dt","1",0,"RL","relscore_c_10_nounique"
"12187",415,"dt","1",0,"RL","relscore_c_8_nomin"
"12188",415,"dt","1",0,"RL","relscore_c_10_nomin"
"12189",416,"aca","1",NA,"RL","relscore_c_8"
"12190",416,"aca","1",NA,"RL","relscore_c_10"
"12191",416,"aca","1",NA,"RL","relscore_c_8_nounique"
"12192",416,"aca","1",NA,"RL","relscore_c_10_nounique"
"12193",416,"aca","1",NA,"RL","relscore_c_8_nomin"
"12194",416,"aca","1",NA,"RL","relscore_c_10_nomin"
"12195",416,"aca2","1",NA,"RL","relscore_c_8"
"12196",416,"aca2","1",NA,"RL","relscore_c_10"
"12197",416,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12198",416,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12199",416,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12200",416,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12201",416,"gg","1",NA,"RL","relscore_c_8"
"12202",416,"gg","1",NA,"RL","relscore_c_10"
"12203",416,"gg","1",NA,"RL","relscore_c_8_nounique"
"12204",416,"gg","1",NA,"RL","relscore_c_10_nounique"
"12205",416,"gg","1",NA,"RL","relscore_c_8_nomin"
"12206",416,"gg","1",NA,"RL","relscore_c_10_nomin"
"12207",416,"dt","0",NA,"RL","relscore_c_8"
"12208",416,"dt","0",NA,"RL","relscore_c_10"
"12209",416,"dt","0",NA,"RL","relscore_c_8_nounique"
"12210",416,"dt","0",NA,"RL","relscore_c_10_nounique"
"12211",416,"dt","0",NA,"RL","relscore_c_8_nomin"
"12212",416,"dt","0",NA,"RL","relscore_c_10_nomin"
"12213",417,"aca","1",0,"RL","relscore_c_8"
"12214",417,"aca","1",0,"RL","relscore_c_10"
"12215",417,"aca","1",0,"RL","relscore_c_8_nounique"
"12216",417,"aca","1",0,"RL","relscore_c_10_nounique"
"12217",417,"aca","1",0,"RL","relscore_c_8_nomin"
"12218",417,"aca","1",0,"RL","relscore_c_10_nomin"
"12219",417,"aca2","1",0,"RL","relscore_c_8"
"12220",417,"aca2","1",0,"RL","relscore_c_10"
"12221",417,"aca2","1",0,"RL","relscore_c_8_nounique"
"12222",417,"aca2","1",0,"RL","relscore_c_10_nounique"
"12223",417,"aca2","1",0,"RL","relscore_c_8_nomin"
"12224",417,"aca2","1",0,"RL","relscore_c_10_nomin"
"12225",417,"gg","1",0,"RL","relscore_c_8"
"12226",417,"gg","1",0,"RL","relscore_c_10"
"12227",417,"gg","1",0,"RL","relscore_c_8_nounique"
"12228",417,"gg","1",0,"RL","relscore_c_10_nounique"
"12229",417,"gg","1",1,"RL","relscore_c_8_nomin"
"12230",417,"gg","1",1,"RL","relscore_c_10_nomin"
"12231",417,"dt","0",0,"RL","relscore_c_8"
"12232",417,"dt","0",0,"RL","relscore_c_10"
"12233",417,"dt","0",0,"RL","relscore_c_8_nounique"
"12234",417,"dt","0",0,"RL","relscore_c_10_nounique"
"12235",417,"dt","0",0,"RL","relscore_c_8_nomin"
"12236",417,"dt","0",0,"RL","relscore_c_10_nomin"
"12237",418,"aca","1",NA,"RL","relscore_c_8"
"12238",418,"aca","1",NA,"RL","relscore_c_10"
"12239",418,"aca","1",NA,"RL","relscore_c_8_nounique"
"12240",418,"aca","1",NA,"RL","relscore_c_10_nounique"
"12241",418,"aca","1",NA,"RL","relscore_c_8_nomin"
"12242",418,"aca","1",NA,"RL","relscore_c_10_nomin"
"12243",418,"aca2","1",NA,"RL","relscore_c_8"
"12244",418,"aca2","1",NA,"RL","relscore_c_10"
"12245",418,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12246",418,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12247",418,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12248",418,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12249",418,"gg","1",NA,"RL","relscore_c_8"
"12250",418,"gg","1",NA,"RL","relscore_c_10"
"12251",418,"gg","1",NA,"RL","relscore_c_8_nounique"
"12252",418,"gg","1",NA,"RL","relscore_c_10_nounique"
"12253",418,"gg","1",NA,"RL","relscore_c_8_nomin"
"12254",418,"gg","1",NA,"RL","relscore_c_10_nomin"
"12255",418,"dt","0",NA,"RL","relscore_c_8"
"12256",418,"dt","0",NA,"RL","relscore_c_10"
"12257",418,"dt","0",NA,"RL","relscore_c_8_nounique"
"12258",418,"dt","0",NA,"RL","relscore_c_10_nounique"
"12259",418,"dt","0",NA,"RL","relscore_c_8_nomin"
"12260",418,"dt","0",NA,"RL","relscore_c_10_nomin"
"12261",419,"aca",NA,0,"RL","relscore_c_8"
"12262",419,"aca",NA,0,"RL","relscore_c_10"
"12263",419,"aca",NA,0,"RL","relscore_c_8_nounique"
"12264",419,"aca",NA,0,"RL","relscore_c_10_nounique"
"12265",419,"aca",NA,0,"RL","relscore_c_8_nomin"
"12266",419,"aca",NA,0,"RL","relscore_c_10_nomin"
"12267",419,"aca2",NA,0,"RL","relscore_c_8"
"12268",419,"aca2",NA,0,"RL","relscore_c_10"
"12269",419,"aca2",NA,0,"RL","relscore_c_8_nounique"
"12270",419,"aca2",NA,0,"RL","relscore_c_10_nounique"
"12271",419,"aca2",NA,0,"RL","relscore_c_8_nomin"
"12272",419,"aca2",NA,0,"RL","relscore_c_10_nomin"
"12273",419,"gg",NA,0,"RL","relscore_c_8"
"12274",419,"gg",NA,0,"RL","relscore_c_10"
"12275",419,"gg",NA,0,"RL","relscore_c_8_nounique"
"12276",419,"gg",NA,0,"RL","relscore_c_10_nounique"
"12277",419,"gg",NA,0,"RL","relscore_c_8_nomin"
"12278",419,"gg",NA,0,"RL","relscore_c_10_nomin"
"12279",419,"dt",NA,0,"RL","relscore_c_8"
"12280",419,"dt",NA,0,"RL","relscore_c_10"
"12281",419,"dt",NA,0,"RL","relscore_c_8_nounique"
"12282",419,"dt",NA,0,"RL","relscore_c_10_nounique"
"12283",419,"dt",NA,0,"RL","relscore_c_8_nomin"
"12284",419,"dt",NA,0,"RL","relscore_c_10_nomin"
"12285",420,"aca","0",NA,"RL","relscore_c_8"
"12286",420,"aca","0",NA,"RL","relscore_c_10"
"12287",420,"aca","0",NA,"RL","relscore_c_8_nounique"
"12288",420,"aca","0",NA,"RL","relscore_c_10_nounique"
"12289",420,"aca","0",NA,"RL","relscore_c_8_nomin"
"12290",420,"aca","0",NA,"RL","relscore_c_10_nomin"
"12291",420,"aca2","0",NA,"RL","relscore_c_8"
"12292",420,"aca2","0",NA,"RL","relscore_c_10"
"12293",420,"aca2","0",NA,"RL","relscore_c_8_nounique"
"12294",420,"aca2","0",NA,"RL","relscore_c_10_nounique"
"12295",420,"aca2","0",NA,"RL","relscore_c_8_nomin"
"12296",420,"aca2","0",NA,"RL","relscore_c_10_nomin"
"12297",420,"gg","0",NA,"RL","relscore_c_8"
"12298",420,"gg","0",NA,"RL","relscore_c_10"
"12299",420,"gg","0",NA,"RL","relscore_c_8_nounique"
"12300",420,"gg","0",NA,"RL","relscore_c_10_nounique"
"12301",420,"gg","0",NA,"RL","relscore_c_8_nomin"
"12302",420,"gg","0",NA,"RL","relscore_c_10_nomin"
"12303",420,"dt","1",NA,"RL","relscore_c_8"
"12304",420,"dt","1",NA,"RL","relscore_c_10"
"12305",420,"dt","1",NA,"RL","relscore_c_8_nounique"
"12306",420,"dt","1",NA,"RL","relscore_c_10_nounique"
"12307",420,"dt","1",NA,"RL","relscore_c_8_nomin"
"12308",420,"dt","1",NA,"RL","relscore_c_10_nomin"
"12309",421,"aca","1",NA,"RL","relscore_c_8"
"12310",421,"aca","1",NA,"RL","relscore_c_10"
"12311",421,"aca","1",NA,"RL","relscore_c_8_nounique"
"12312",421,"aca","1",NA,"RL","relscore_c_10_nounique"
"12313",421,"aca","1",NA,"RL","relscore_c_8_nomin"
"12314",421,"aca","1",NA,"RL","relscore_c_10_nomin"
"12315",421,"aca2","1",NA,"RL","relscore_c_8"
"12316",421,"aca2","1",NA,"RL","relscore_c_10"
"12317",421,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12318",421,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12319",421,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12320",421,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12321",421,"gg","1",NA,"RL","relscore_c_8"
"12322",421,"gg","1",NA,"RL","relscore_c_10"
"12323",421,"gg","1",NA,"RL","relscore_c_8_nounique"
"12324",421,"gg","1",NA,"RL","relscore_c_10_nounique"
"12325",421,"gg","1",NA,"RL","relscore_c_8_nomin"
"12326",421,"gg","1",NA,"RL","relscore_c_10_nomin"
"12327",421,"dt","0",NA,"RL","relscore_c_8"
"12328",421,"dt","0",NA,"RL","relscore_c_10"
"12329",421,"dt","0",NA,"RL","relscore_c_8_nounique"
"12330",421,"dt","0",NA,"RL","relscore_c_10_nounique"
"12331",421,"dt","0",NA,"RL","relscore_c_8_nomin"
"12332",421,"dt","0",NA,"RL","relscore_c_10_nomin"
"12333",422,"aca","1",0,"RL","relscore_c_8"
"12334",422,"aca","1",0,"RL","relscore_c_10"
"12335",422,"aca","1",0,"RL","relscore_c_8_nounique"
"12336",422,"aca","1",0,"RL","relscore_c_10_nounique"
"12337",422,"aca","1",0,"RL","relscore_c_8_nomin"
"12338",422,"aca","1",0,"RL","relscore_c_10_nomin"
"12339",422,"aca2","1",0,"RL","relscore_c_8"
"12340",422,"aca2","1",0,"RL","relscore_c_10"
"12341",422,"aca2","1",0,"RL","relscore_c_8_nounique"
"12342",422,"aca2","1",0,"RL","relscore_c_10_nounique"
"12343",422,"aca2","1",0,"RL","relscore_c_8_nomin"
"12344",422,"aca2","1",0,"RL","relscore_c_10_nomin"
"12345",422,"gg","1",0,"RL","relscore_c_8"
"12346",422,"gg","1",0,"RL","relscore_c_10"
"12347",422,"gg","1",0,"RL","relscore_c_8_nounique"
"12348",422,"gg","1",0,"RL","relscore_c_10_nounique"
"12349",422,"gg","1",0,"RL","relscore_c_8_nomin"
"12350",422,"gg","1",0,"RL","relscore_c_10_nomin"
"12351",422,"dt","0",0,"RL","relscore_c_8"
"12352",422,"dt","0",0,"RL","relscore_c_10"
"12353",422,"dt","0",0,"RL","relscore_c_8_nounique"
"12354",422,"dt","0",0,"RL","relscore_c_10_nounique"
"12355",422,"dt","0",0,"RL","relscore_c_8_nomin"
"12356",422,"dt","0",0,"RL","relscore_c_10_nomin"
"12357",423,"aca","1",NA,"RL","relscore_c_8"
"12358",423,"aca","1",NA,"RL","relscore_c_10"
"12359",423,"aca","1",NA,"RL","relscore_c_8_nounique"
"12360",423,"aca","1",NA,"RL","relscore_c_10_nounique"
"12361",423,"aca","1",NA,"RL","relscore_c_8_nomin"
"12362",423,"aca","1",NA,"RL","relscore_c_10_nomin"
"12363",423,"aca2","1",NA,"RL","relscore_c_8"
"12364",423,"aca2","1",NA,"RL","relscore_c_10"
"12365",423,"aca2","1",NA,"RL","relscore_c_8_nounique"
"12366",423,"aca2","1",NA,"RL","relscore_c_10_nounique"
"12367",423,"aca2","1",NA,"RL","relscore_c_8_nomin"
"12368",423,"aca2","1",NA,"RL","relscore_c_10_nomin"
"12369",423,"gg","1",NA,"RL","relscore_c_8"
"12370",423,"gg","1",NA,"RL","relscore_c_10"
"12371",423,"gg","1",NA,"RL","relscore_c_8_nounique"
"12372",423,"gg","1",NA,"RL","relscore_c_10_nounique"
"12373",423,"gg","1",NA,"RL","relscore_c_8_nomin"
"12374",423,"gg","1",NA,"RL","relscore_c_10_nomin"
"12375",423,"dt","0",NA,"RL","relscore_c_8"
"12376",423,"dt","0",NA,"RL","relscore_c_10"
"12377",423,"dt","0",NA,"RL","relscore_c_8_nounique"
"12378",423,"dt","0",NA,"RL","relscore_c_10_nounique"
"12379",423,"dt","0",NA,"RL","relscore_c_8_nomin"
"12380",423,"dt","0",NA,"RL","relscore_c_10_nomin"
"12381",424,"aca","1",0,"RL","relscore_c_8"
"12382",424,"aca","1",0,"RL","relscore_c_10"
"12383",424,"aca","1",0,"RL","relscore_c_8_nounique"
"12384",424,"aca","1",0,"RL","relscore_c_10_nounique"
"12385",424,"aca","1",0,"RL","relscore_c_8_nomin"
"12386",424,"aca","1",0,"RL","relscore_c_10_nomin"
"12387",424,"aca2","1",0,"RL","relscore_c_8"
"12388",424,"aca2","1",0,"RL","relscore_c_10"
"12389",424,"aca2","1",0,"RL","relscore_c_8_nounique"
"12390",424,"aca2","1",0,"RL","relscore_c_10_nounique"
"12391",424,"aca2","1",0,"RL","relscore_c_8_nomin"
"12392",424,"aca2","1",0,"RL","relscore_c_10_nomin"
"12393",424,"gg","1",0,"RL","relscore_c_8"
"12394",424,"gg","1",0,"RL","relscore_c_10"
"12395",424,"gg","1",0,"RL","relscore_c_8_nounique"
"12396",424,"gg","1",0,"RL","relscore_c_10_nounique"
"12397",424,"gg","1",1,"RL","relscore_c_8_nomin"
"12398",424,"gg","1",1,"RL","relscore_c_10_nomin"
"12399",424,"dt","0",1,"RL","relscore_c_8"
"12400",424,"dt","0",0,"RL","relscore_c_10"
"12401",424,"dt","0",1,"RL","relscore_c_8_nounique"
"12402",424,"dt","0",0,"RL","relscore_c_10_nounique"
"12403",424,"dt","0",1,"RL","relscore_c_8_nomin"
"12404",424,"dt","0",1,"RL","relscore_c_10_nomin"
"12405",425,"aca","0",0,"RL","relscore_c_8"
"12406",425,"aca","0",0,"RL","relscore_c_10"
"12407",425,"aca","0",0,"RL","relscore_c_8_nounique"
"12408",425,"aca","0",0,"RL","relscore_c_10_nounique"
"12409",425,"aca","0",0,"RL","relscore_c_8_nomin"
"12410",425,"aca","0",0,"RL","relscore_c_10_nomin"
"12411",425,"aca2","0",0,"RL","relscore_c_8"
"12412",425,"aca2","0",0,"RL","relscore_c_10"
"12413",425,"aca2","0",0,"RL","relscore_c_8_nounique"
"12414",425,"aca2","0",0,"RL","relscore_c_10_nounique"
"12415",425,"aca2","0",0,"RL","relscore_c_8_nomin"
"12416",425,"aca2","0",0,"RL","relscore_c_10_nomin"
"12417",425,"gg","0",0,"RL","relscore_c_8"
"12418",425,"gg","0",0,"RL","relscore_c_10"
"12419",425,"gg","0",0,"RL","relscore_c_8_nounique"
"12420",425,"gg","0",0,"RL","relscore_c_10_nounique"
"12421",425,"gg","0",0,"RL","relscore_c_8_nomin"
"12422",425,"gg","0",0,"RL","relscore_c_10_nomin"
"12423",425,"dt","1",1,"RL","relscore_c_8"
"12424",425,"dt","1",0,"RL","relscore_c_10"
"12425",425,"dt","1",1,"RL","relscore_c_8_nounique"
